Site,Label,concepticonReference,Concepticon_Gloss
2340,the_snow,784,SNOW
2341,the_snow,784,SNOW
2342,the_snow,784,SNOW
2343,the_snow,784,SNOW
2344,the_son_ascertainment,,
2345,the_son,1620,SON
2346,the_son,1620,SON
2347,the_son,1620,SON
2348,the_son,1620,SON
2349,the_son,1620,SON
2350,the_son,1620,SON
2351,the_son,1620,SON
2352,the_son,1620,SON
2353,the_son,1620,SON
2354,the_son,1620,SON
2355,the_son,1620,SON
2356,the_son,1620,SON
2357,the_son,1620,SON
2358,the_son,1620,SON
2359,the_son,1620,SON
2360,the_son,1620,SON
2361,the_son,1620,SON
2362,the_son,1620,SON
2363,the_son,1620,SON
2364,the_son,1620,SON
2365,the_spider_ascertainment,,
2366,the_spider,843,SPIDER
2367,the_spider,843,SPIDER
2368,the_spider,843,SPIDER
2369,the_spider,843,SPIDER
2370,the_spider,843,SPIDER
2371,the_spider,843,SPIDER
2372,the_spider,843,SPIDER
2373,the_spider,843,SPIDER
2374,the_spider,843,SPIDER
2375,the_spider,843,SPIDER
2376,the_spider,843,SPIDER
2377,the_spider,843,SPIDER
2378,the_spider,843,SPIDER
2379,the_spider,843,SPIDER
2380,the_spider,843,SPIDER
2381,the_spider,843,SPIDER
2382,the_spider,843,SPIDER
2383,the_spider,843,SPIDER
2384,the_spider,843,SPIDER
2385,the_spider,843,SPIDER
2386,the_spider,843,SPIDER
2387,the_spider,843,SPIDER
2388,the_spider,843,SPIDER
2389,the_spider,843,SPIDER
2390,the_spider,843,SPIDER
2391,the_spider,843,SPIDER
2392,the_spider,843,SPIDER
2393,the_spider,843,SPIDER
2394,the_spider,843,SPIDER
2395,the_spider,843,SPIDER
2396,the_spider,843,SPIDER
2397,the_spider,843,SPIDER
2398,the_spider,843,SPIDER
2399,the_spider,843,SPIDER
2400,the_spider,843,SPIDER
2401,the_spider,843,SPIDER
2402,the_star_ascertainment,,
2403,the_star,1430,STAR
2404,the_star,1430,STAR
2405,the_star,1430,STAR
2406,the_star,1430,STAR
2407,the_star,1430,STAR
2408,the_star,1430,STAR
2409,the_star,1430,STAR
2410,the_star,1430,STAR
2411,the_star,1430,STAR
2412,the_star,1430,STAR
2413,the_star,1430,STAR
2414,the_star,1430,STAR
2415,the_star,1430,STAR
2416,the_star,1430,STAR
2417,the_star,1430,STAR
2418,the_star,1430,STAR
2419,the_star,1430,STAR
2420,the_star,1430,STAR
2421,the_star,1430,STAR
2422,the_star,1430,STAR
2423,the_star,1430,STAR
2424,the_star,1430,STAR
2425,the_star,1430,STAR
2426,the_stick_ascertainment,,
2427,the_stick,1295,STICK
2428,the_stick,1295,STICK
2429,the_stick,1295,STICK
2430,the_stick,1295,STICK
2431,the_stick,1295,STICK
2432,the_stick,1295,STICK
2433,the_stick,1295,STICK
2434,the_stick,1295,STICK
2435,the_stick,1295,STICK
2436,the_stick,1295,STICK
2437,the_stick,1295,STICK
2438,the_stick,1295,STICK
2439,the_stick,1295,STICK
2440,the_stick,1295,STICK
2441,the_stick,1295,STICK
2442,the_stick,1295,STICK
2443,the_stick,1295,STICK
2444,the_stick,1295,STICK
2445,the_stick,1295,STICK
2446,the_stick,1295,STICK
2447,the_stick,1295,STICK
2448,the_stick,1295,STICK
2449,the_stick,1295,STICK
2450,the_stick,1295,STICK
2451,the_stick,1295,STICK
2452,the_stick,1295,STICK
2453,the_stick,1295,STICK
2454,the_stick,1295,STICK
2455,the_stick,1295,STICK
2456,the_stick,1295,STICK
2457,the_stick,1295,STICK
2458,the_stick,1295,STICK
2459,the_stick,1295,STICK
2460,the_stone_a_piece_of_ascertainment,,
2461,the_stone_a_piece_of,857,STONE
2462,the_stone_a_piece_of,857,STONE
2463,the_stone_a_piece_of,857,STONE
2464,the_stone_a_piece_of,857,STONE
2465,the_stone_a_piece_of,857,STONE
2466,the_stone_a_piece_of,857,STONE
2467,the_stone_a_piece_of,857,STONE
2468,the_stone_a_piece_of,857,STONE
2469,the_stone_a_piece_of,857,STONE
2470,the_stone_a_piece_of,857,STONE
2471,the_stone_a_piece_of,857,STONE
2472,the_stone_a_piece_of,857,STONE
2473,the_stone_a_piece_of,857,STONE
2474,the_stone_a_piece_of,857,STONE
2475,the_stone_a_piece_of,857,STONE
2476,the_sun_ascertainment,,
2477,the_sun,1343,SUN
2478,the_sun,1343,SUN
2479,the_sun,1343,SUN
2480,the_sun,1343,SUN
2481,the_sun,1343,SUN
2482,the_sun,1343,SUN
2483,the_sun,1343,SUN
2484,the_sun,1343,SUN
2485,the_sun,1343,SUN
2486,the_sun,1343,SUN
2487,the_sun,1343,SUN
2488,the_sun,1343,SUN
2489,the_sun,1343,SUN
2490,the_tail_ascertainment,,
2491,the_tail,1220,TAIL
2492,the_tail,1220,TAIL
2493,the_tail,1220,TAIL
2494,the_tail,1220,TAIL
2495,the_tail,1220,TAIL
2496,the_tail,1220,TAIL
2497,the_tail,1220,TAIL
2498,the_tail,1220,TAIL
2499,the_tail,1220,TAIL
2500,the_tail,1220,TAIL
2501,the_tail,1220,TAIL
2502,the_tail,1220,TAIL
2503,the_tail,1220,TAIL
2504,the_tail,1220,TAIL
2505,the_tail,1220,TAIL
2506,the_thigh_ascertainment,,
2507,the_thigh,471,UPPER LEG (THIGH)
2508,the_thigh,471,UPPER LEG (THIGH)
2509,the_thigh,471,UPPER LEG (THIGH)
2510,the_thigh,471,UPPER LEG (THIGH)
2511,the_thigh,471,UPPER LEG (THIGH)
2512,the_thigh,471,UPPER LEG (THIGH)
2513,the_thigh,471,UPPER LEG (THIGH)
2514,the_thigh,471,UPPER LEG (THIGH)
2515,the_thigh,471,UPPER LEG (THIGH)
2516,the_thigh,471,UPPER LEG (THIGH)
2517,the_thigh,471,UPPER LEG (THIGH)
2518,the_thigh,471,UPPER LEG (THIGH)
2519,the_thigh,471,UPPER LEG (THIGH)
2520,the_thigh,471,UPPER LEG (THIGH)
2521,the_thigh,471,UPPER LEG (THIGH)
2522,the_thigh,471,UPPER LEG (THIGH)
2523,the_thigh,471,UPPER LEG (THIGH)
2524,the_thigh,471,UPPER LEG (THIGH)
2525,the_thigh,471,UPPER LEG (THIGH)
2526,the_thigh,471,UPPER LEG (THIGH)
2527,the_thigh,471,UPPER LEG (THIGH)
2528,the_thigh,471,UPPER LEG (THIGH)
2529,the_thigh,471,UPPER LEG (THIGH)
2530,the_thigh,471,UPPER LEG (THIGH)
2531,the_thigh,471,UPPER LEG (THIGH)
2532,the_thigh,471,UPPER LEG (THIGH)
2533,the_thigh,471,UPPER LEG (THIGH)
2534,the_thigh,471,UPPER LEG (THIGH)
2535,the_thigh,471,UPPER LEG (THIGH)
2536,the_thigh,471,UPPER LEG (THIGH)
2537,the_thigh,471,UPPER LEG (THIGH)
2538,the_thigh,471,UPPER LEG (THIGH)
2539,the_thigh,471,UPPER LEG (THIGH)
2540,the_thigh,471,UPPER LEG (THIGH)
2541,the_thunder_ascertainment,,
2542,the_thunder,1150,THUNDER
2543,the_thunder,1150,THUNDER
2544,the_thunder,1150,THUNDER
2545,the_thunder,1150,THUNDER
2546,the_thunder,1150,THUNDER
2547,the_thunder,1150,THUNDER
2548,the_thunder,1150,THUNDER
2549,the_thunder,1150,THUNDER
2550,the_thunder,1150,THUNDER
2551,the_thunder,1150,THUNDER
2552,the_thunder,1150,THUNDER
2553,the_thunder,1150,THUNDER
2554,the_thunder,1150,THUNDER
2555,the_thunder,1150,THUNDER
2556,the_thunder,1150,THUNDER
2557,the_thunder,1150,THUNDER
2558,the_thunder,1150,THUNDER
2559,the_thunder,1150,THUNDER
2560,the_thunder,1150,THUNDER
2561,the_thunder,1150,THUNDER
2562,the_thunder,1150,THUNDER
2563,the_thunder,1150,THUNDER
2564,the_thunder,1150,THUNDER
2565,the_thunder,1150,THUNDER
2566,the_thunder,1150,THUNDER
2567,the_thunder,1150,THUNDER
2568,the_thunder,1150,THUNDER
2569,the_thunder,1150,THUNDER
2570,the_thunder,1150,THUNDER
2571,the_thunder,1150,THUNDER
2572,the_tongue_ascertainment,,
2573,the_tongue,1205,TONGUE
2574,the_tongue,1205,TONGUE
2575,the_tongue,1205,TONGUE
2576,the_tongue,1205,TONGUE
2577,the_tongue,1205,TONGUE
2578,the_tongue,1205,TONGUE
2579,the_tongue,1205,TONGUE
2580,the_tongue,1205,TONGUE
2581,the_tongue,1205,TONGUE
2582,the_tongue,1205,TONGUE
2583,the_tongue,1205,TONGUE
2584,the_tongue,1205,TONGUE
2585,the_tongue,1205,TONGUE
2586,the_tooth_front_ascertainment,,
2587,the_tooth_front,1380,TOOTH
2588,the_tooth_front,1380,TOOTH
2589,the_tooth_front,1380,TOOTH
2590,the_tooth_front,1380,TOOTH
2591,the_tooth_front,1380,TOOTH
2592,the_tooth_front,1380,TOOTH
2593,the_tooth_front,1380,TOOTH
2594,the_tooth_front,1380,TOOTH
2595,the_tooth_front,1380,TOOTH
2596,the_tooth_front,1380,TOOTH
2597,the_tooth_front,1380,TOOTH
2598,the_tooth_front,1380,TOOTH
2599,the_tooth_front,1380,TOOTH
2600,the_tooth_front,1380,TOOTH
2601,the_tooth_front,1380,TOOTH
2602,the_tree_ascertainment,,
2603,the_tree,906,TREE
2604,the_tree,906,TREE
2605,the_tree,906,TREE
2606,the_tree,906,TREE
2607,the_tree,906,TREE
2608,the_tree,906,TREE
2609,the_tree,906,TREE
2610,the_tree,906,TREE
2611,the_tree,906,TREE
2612,the_tree,906,TREE
2613,the_water_ascertainment,,
2614,the_water,948,WATER
2615,the_water,948,WATER
2616,the_water,948,WATER
2617,the_water,948,WATER
2618,the_water,948,WATER
2619,the_water,948,WATER
2620,the_water,948,WATER
2621,the_water,948,WATER
2622,the_water,948,WATER
2623,the_water,948,WATER
2624,the_water,948,WATER
2625,the_water,948,WATER
2626,the_water,948,WATER
2627,the_water,948,WATER
2628,the_wind_ascertainment,,
2629,the_wind,960,WIND
2630,the_wind,960,WIND
2631,the_wind,960,WIND
2632,the_wind,960,WIND
2633,the_wind,960,WIND
2634,the_wind,960,WIND
2635,the_wind,960,WIND
2636,the_wind,960,WIND
2637,the_wind,960,WIND
2638,the_wind,960,WIND
2639,the_wind,960,WIND
2640,the_wind,960,WIND
2641,the_wind,960,WIND
2642,the_wind,960,WIND
2643,the_wind,960,WIND
2644,the_wind,960,WIND
2645,the_wind,960,WIND
2646,the_wind,960,WIND
2647,the_wind,960,WIND
2648,the_wind,960,WIND
2649,the_wind,960,WIND
2650,the_wind,960,WIND
2651,the_wind,960,WIND
2652,the_wind,960,WIND
2653,the_wind,960,WIND
2654,the_wing_ascertainment,,
2655,the_wing,1257,WING
2656,the_wing,1257,WING
2657,the_wing,1257,WING
2658,the_wing,1257,WING
2659,the_wing,1257,WING
2660,the_wing,1257,WING
2661,the_wing,1257,WING
2662,the_wing,1257,WING
2663,the_wing,1257,WING
2664,the_wing,1257,WING
2665,the_wing,1257,WING
2666,the_wing,1257,WING
2667,the_wing,1257,WING
2668,the_wing,1257,WING
2669,the_wing,1257,WING
2670,the_wing,1257,WING
2671,the_wing,1257,WING
2672,the_wing,1257,WING
2673,the_wing,1257,WING
2674,the_wing,1257,WING
2675,the_wing,1257,WING
2676,the_wing,1257,WING
2677,the_woman_ascertainment,,
2678,the_woman,962,WOMAN
2679,the_woman,962,WOMAN
2680,the_woman,962,WOMAN
2681,the_woman,962,WOMAN
2682,the_woman,962,WOMAN
2683,the_woman,962,WOMAN
2684,the_woman,962,WOMAN
2685,the_woman,962,WOMAN
2686,the_woman,962,WOMAN
2687,the_woman,962,WOMAN
2688,the_woman,962,WOMAN
2689,the_woman,962,WOMAN
2690,the_woman,962,WOMAN
2691,the_woman,962,WOMAN
2692,the_woman,962,WOMAN
2693,the_woman,962,WOMAN
2694,the_woman,962,WOMAN
2695,the_woman,962,WOMAN
2696,the_woman,962,WOMAN
2697,the_woman,962,WOMAN
2698,the_woman,962,WOMAN
2699,the_woman,962,WOMAN
2700,the_woman,962,WOMAN
2701,the_woman,962,WOMAN
2702,the_woman,962,WOMAN
2703,the_woman,962,WOMAN
2704,the_woman,962,WOMAN
2705,the_woman,962,WOMAN
2706,the_woman,962,WOMAN
2707,the_woman,962,WOMAN
2708,the_woman,962,WOMAN
2709,the_woman,962,WOMAN
2710,the_woman,962,WOMAN
2711,the_woman,962,WOMAN
2712,the_year_ascertainment,,
2713,the_year,1226,YEAR
2714,the_year,1226,YEAR
2715,the_year,1226,YEAR
2716,the_year,1226,YEAR
2717,the_year,1226,YEAR
2718,the_year,1226,YEAR
2719,the_year,1226,YEAR
2720,the_year,1226,YEAR
2721,the_year,1226,YEAR
2722,the_year,1226,YEAR
2723,the_year,1226,YEAR
2724,the_year,1226,YEAR
2725,the_year,1226,YEAR
2726,the_year,1226,YEAR
2727,the_year,1226,YEAR
2728,thick_ascertainment,,
2729,thick,1244,THICK
2730,thick,1244,THICK
2731,thick,1244,THICK
2732,thick,1244,THICK
2733,thick,1244,THICK
2734,thick,1244,THICK
2735,thick,1244,THICK
2736,thick,1244,THICK
2737,thick,1244,THICK
2738,thick,1244,THICK
2739,thick,1244,THICK
2740,thick,1244,THICK
2741,thick,1244,THICK
2742,thick,1244,THICK
2743,thick,1244,THICK
2744,thick,1244,THICK
2745,thick,1244,THICK
2746,thick,1244,THICK
2747,thick,1244,THICK
2748,thick,1244,THICK
2749,thick,1244,THICK
2750,thin_object_ascertainment,,
2751,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2752,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2753,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2754,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2755,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2756,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2757,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2758,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2759,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2760,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2761,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2762,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2763,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2764,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2765,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2766,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2767,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2768,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2769,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2770,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2771,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2772,thin_object,2249,THIN (OF SHAPE OF OBJECT)
2773,thou_second_person_singular_ascertainment,,
2774,thou_second_person_singular,1215,THOU
2775,thou_second_person_singular,1215,THOU
2776,thou_second_person_singular,1215,THOU
2777,thou_second_person_singular,1215,THOU
2778,thou_second_person_singular,1215,THOU
2779,thou_second_person_singular,1215,THOU
2780,thou_second_person_singular,1215,THOU
2781,thou_second_person_singular,1215,THOU
2782,thou_second_person_singular,1215,THOU
2783,thou_second_person_singular,1215,THOU
2784,thou_second_person_singular,1215,THOU
2785,three_ascertainment,,
2786,three,492,THREE
2787,three,492,THREE
2788,to_be_alive_ascertainment,,
2789,to_be_alive,1422,BE ALIVE
2790,to_be_alive,1422,BE ALIVE
2791,to_be_alive,1422,BE ALIVE
2792,to_be_alive,1422,BE ALIVE
2793,to_be_alive,1422,BE ALIVE
2794,to_be_alive,1422,BE ALIVE
2795,to_be_alive,1422,BE ALIVE
2796,to_be_alive,1422,BE ALIVE
2797,to_be_alive,1422,BE ALIVE
2798,to_be_alive,1422,BE ALIVE
2799,to_be_alive,1422,BE ALIVE
2800,to_be_alive,1422,BE ALIVE
2801,to_be_alive,1422,BE ALIVE
2802,to_be_alive,1422,BE ALIVE
2803,to_be_alive,1422,BE ALIVE
2804,to_be_alive,1422,BE ALIVE
2805,to_be_alive,1422,BE ALIVE
2806,to_be_alive,1422,BE ALIVE
2807,to_be_alive,1422,BE ALIVE
2808,to_be_alive,1422,BE ALIVE
2809,to_be_alive,1422,BE ALIVE
2810,to_be_alive,1422,BE ALIVE
2811,to_be_alive,1422,BE ALIVE
2812,to_bite_ascertainment,,
2813,to_bite,1403,BITE
2814,to_bite,1403,BITE
2815,to_bite,1403,BITE
2816,to_bite,1403,BITE
2817,to_bite,1403,BITE
2818,to_bite,1403,BITE
2819,to_bite,1403,BITE
2820,to_bite,1403,BITE
2821,to_bite,1403,BITE
2822,to_bite,1403,BITE
2823,to_bite,1403,BITE
2824,to_bite,1403,BITE
2825,to_bite,1403,BITE
2826,to_bite,1403,BITE
2827,to_bite,1403,BITE
2828,to_bite,1403,BITE
2829,to_bite,1403,BITE
2830,to_bite,1403,BITE
2831,to_bite,1403,BITE
2832,to_bite,1403,BITE
2833,to_bite,1403,BITE
2834,to_bite,1403,BITE
2835,to_bite,1403,BITE
2836,to_bite,1403,BITE
2837,to_bite,1403,BITE
2838,to_bite,1403,BITE
2839,to_bite,1403,BITE
2840,to_bite,1403,BITE
2841,to_bite,1403,BITE
2842,to_bite,1403,BITE
2843,to_bite,1403,BITE
2844,to_bite,1403,BITE
2845,to_bite,1403,BITE
2846,to_burn_intransitive_ascertainment,,
2847,to_burn_intransitive,1428,BURNING
2848,to_burn_intransitive,1428,BURNING
2849,to_burn_intransitive,1428,BURNING
2850,to_burn_intransitive,1428,BURNING
2851,to_burn_intransitive,1428,BURNING
2852,to_burn_intransitive,1428,BURNING
2853,to_burn_intransitive,1428,BURNING
2854,to_burn_intransitive,1428,BURNING
2855,to_burn_intransitive,1428,BURNING
2856,to_burn_intransitive,1428,BURNING
2857,to_burn_intransitive,1428,BURNING
2858,to_burn_intransitive,1428,BURNING
2859,to_burn_intransitive,1428,BURNING
2860,to_burn_intransitive,1428,BURNING
2861,to_burn_intransitive,1428,BURNING
2862,to_burn_intransitive,1428,BURNING
2863,to_burn_intransitive,1428,BURNING
2864,to_burn_intransitive,1428,BURNING
2865,to_burn_intransitive,1428,BURNING
2866,to_burn_intransitive,1428,BURNING
2867,to_burn_intransitive,1428,BURNING
2868,to_burn_intransitive,1428,BURNING
2869,to_burn_intransitive,1428,BURNING
2870,to_burn_intransitive,1428,BURNING
2871,to_burn_intransitive,1428,BURNING
2872,to_burn_intransitive,1428,BURNING
2873,to_burn_intransitive,1428,BURNING
2874,to_burn_intransitive,1428,BURNING
2875,to_burn_intransitive,1428,BURNING
2876,to_burn_intransitive,1428,BURNING
2877,to_burn_intransitive,1428,BURNING
2878,to_burn_intransitive,1428,BURNING
2879,to_burn_intransitive,1428,BURNING
2880,to_burn_intransitive,1428,BURNING
2881,to_buy_ascertainment,,
2882,to_buy,1869,BUY
2883,to_buy,1869,BUY
2884,to_buy,1869,BUY
2885,to_buy,1869,BUY
2886,to_buy,1869,BUY
2887,to_buy,1869,BUY
2888,to_buy,1869,BUY
2889,to_buy,1869,BUY
2890,to_buy,1869,BUY
2891,to_buy,1869,BUY
2892,to_buy,1869,BUY
2893,to_buy,1869,BUY
2894,to_buy,1869,BUY
2895,to_buy,1869,BUY
2896,to_buy,1869,BUY
2897,to_buy,1869,BUY
2898,to_buy,1869,BUY
2899,to_buy,1869,BUY
2900,to_buy,1869,BUY
2901,to_buy,1869,BUY
2902,to_buy,1869,BUY
2903,to_buy,1869,BUY
2904,to_chew_ascertainment,,
2905,to_chew,321,CHEW
2906,to_chew,321,CHEW
2907,to_chew,321,CHEW
2908,to_chew,321,CHEW
2909,to_chew,321,CHEW
2910,to_chew,321,CHEW
2911,to_chew,321,CHEW
2912,to_chew,321,CHEW
2913,to_chew,321,CHEW
2914,to_chew,321,CHEW
2915,to_chew,321,CHEW
2916,to_chew,321,CHEW
2917,to_chew,321,CHEW
2918,to_chew,321,CHEW
2919,to_chew,321,CHEW
2920,to_chew,321,CHEW
2921,to_chew,321,CHEW
2922,to_chew,321,CHEW
2923,to_chew,321,CHEW
2924,to_chew,321,CHEW
2925,to_chew,321,CHEW
2926,to_chew,321,CHEW
2927,to_chew,321,CHEW
2928,to_chew,321,CHEW
2929,to_chew,321,CHEW
2930,to_chew,321,CHEW
2931,to_come_ascertainment,,
2932,to_come,1446,COME
2933,to_come,1446,COME
2934,to_come,1446,COME
2935,to_come,1446,COME
2936,to_come,1446,COME
2937,to_come,1446,COME
2938,to_come,1446,COME
2939,to_come,1446,COME
2940,to_come,1446,COME
2941,to_come,1446,COME
2942,to_come,1446,COME
2943,to_come,1446,COME
2944,to_come,1446,COME
2945,to_come,1446,COME
2946,to_come,1446,COME
2947,to_come,1446,COME
2948,to_come,1446,COME
2949,to_come,1446,COME
2950,to_come,1446,COME
2951,to_come,1446,COME
2952,to_come,1446,COME
2953,to_count_ascertainment,,
2954,to_count,1420,COUNT
2955,to_count,1420,COUNT
2956,to_count,1420,COUNT
2957,to_count,1420,COUNT
2958,to_count,1420,COUNT
2959,to_count,1420,COUNT
2960,to_count,1420,COUNT
2961,to_count,1420,COUNT
2962,to_count,1420,COUNT
2963,to_count,1420,COUNT
2964,to_count,1420,COUNT
2965,to_count,1420,COUNT
2966,to_count,1420,COUNT
2967,to_count,1420,COUNT
2968,to_count,1420,COUNT
2969,to_count,1420,COUNT
2970,to_count,1420,COUNT
2971,to_count,1420,COUNT
2972,to_count,1420,COUNT
2973,to_count,1420,COUNT
2974,to_count,1420,COUNT
2975,to_count,1420,COUNT
2976,to_count,1420,COUNT
2977,to_count,1420,COUNT
2978,to_count,1420,COUNT
2979,to_count,1420,COUNT
2980,to_count,1420,COUNT
2981,to_count,1420,COUNT
2982,to_count,1420,COUNT
2983,to_count,1420,COUNT
2984,to_count,1420,COUNT
2985,to_count,1420,COUNT
2986,to_count,1420,COUNT
2987,to_count,1420,COUNT
2988,to_count,1420,COUNT
2989,to_count,1420,COUNT
2990,to_count,1420,COUNT
2991,to_cry_weep_ascertainment,,
2992,to_cry_weep,1839,CRY
2993,to_cry_weep,1839,CRY
2994,to_cry_weep,1839,CRY
2995,to_cry_weep,1839,CRY
2996,to_cry_weep,1839,CRY
2997,to_cry_weep,1839,CRY
2998,to_cry_weep,1839,CRY
2999,to_cry_weep,1839,CRY
3000,to_cry_weep,1839,CRY
3001,to_cry_weep,1839,CRY
3002,to_cry_weep,1839,CRY
3003,to_cry_weep,1839,CRY
3004,to_cry_weep,1839,CRY
3005,to_cry_weep,1839,CRY
3006,to_cry_weep,1839,CRY
3007,to_cry_weep,1839,CRY
3008,to_cry_weep,1839,CRY
3009,to_die_ascertainment,,
3010,to_die,1494,DIE
3011,to_die,1494,DIE
3012,to_die,1494,DIE
3013,to_die,1494,DIE
3014,to_die,1494,DIE
3015,to_die,1494,DIE
3016,to_die,1494,DIE
3017,to_dig_ascertainment,,
3018,to_dig,1418,DIG
3019,to_dig,1418,DIG
3020,to_dig,1418,DIG
3021,to_dig,1418,DIG
3022,to_dig,1418,DIG
3023,to_dig,1418,DIG
3024,to_dig,1418,DIG
3025,to_dig,1418,DIG
3026,to_dig,1418,DIG
3027,to_dig,1418,DIG
3028,to_dig,1418,DIG
3029,to_dig,1418,DIG
3030,to_dig,1418,DIG
3031,to_dig,1418,DIG
3032,to_dig,1418,DIG
3033,to_dig,1418,DIG
3034,to_dig,1418,DIG
3035,to_dig,1418,DIG
3036,to_dig,1418,DIG
3037,to_dig,1418,DIG
3038,to_dig,1418,DIG
3039,to_dig,1418,DIG
3040,to_dig,1418,DIG
3041,to_dig,1418,DIG
3042,to_drink_ascertainment,,
3043,to_drink,1401,DRINK
3044,to_drink,1401,DRINK
3045,to_drink,1401,DRINK
3046,to_drink,1401,DRINK
3047,to_drink,1401,DRINK
3048,to_drink,1401,DRINK
3049,to_drink,1401,DRINK
3050,to_drink,1401,DRINK
3051,to_drink,1401,DRINK
3052,to_drink,1401,DRINK
3053,to_drink,1401,DRINK
3054,to_drink,1401,DRINK
3055,to_drink,1401,DRINK
3056,to_drink,1401,DRINK
3057,to_drink,1401,DRINK
3058,to_drink,1401,DRINK
3059,to_drink,1401,DRINK
3060,to_drink,1401,DRINK
3061,to_eat_ascertainment,,
3062,to_eat,1336,EAT
3063,to_eat,1336,EAT
3064,to_eat,1336,EAT
3065,to_eat,1336,EAT
3066,to_eat,1336,EAT
3067,to_eat,1336,EAT
3068,to_eat,1336,EAT
3069,to_eat,1336,EAT
3070,to_eat,1336,EAT
3071,to_eat,1336,EAT
3072,to_eat,1336,EAT
3073,to_fight_ascertainment,,
3074,to_fight,1423,FIGHT
3075,to_fight,1423,FIGHT
3076,to_fight,1423,FIGHT
3077,to_fight,1423,FIGHT
3078,to_fight,1423,FIGHT
3079,to_fight,1423,FIGHT
3080,to_fight,1423,FIGHT
3081,to_fight,1423,FIGHT
3082,to_fight,1423,FIGHT
3083,to_fight,1423,FIGHT
3084,to_fight,1423,FIGHT
3085,to_fight,1423,FIGHT
3086,to_fight,1423,FIGHT
3087,to_fight,1423,FIGHT
3088,to_fight,1423,FIGHT
3089,to_fight,1423,FIGHT
3090,to_fight,1423,FIGHT
3091,to_fight,1423,FIGHT
3092,to_fight,1423,FIGHT
3093,to_fight,1423,FIGHT
3094,to_fight,1423,FIGHT
3095,to_fight,1423,FIGHT
3096,to_fight,1423,FIGHT
3097,to_fight,1423,FIGHT
3098,to_fight,1423,FIGHT
3099,to_fight,1423,FIGHT
3100,to_fight,1423,FIGHT
3101,to_fight,1423,FIGHT
3102,to_fight,1423,FIGHT
3103,to_fight,1423,FIGHT
3104,to_fight,1423,FIGHT
3105,to_fight,1423,FIGHT
3106,to_fight,1423,FIGHT
3107,to_fight,1423,FIGHT
3108,to_fight,1423,FIGHT
3109,to_fight,1423,FIGHT
3110,to_fly_move_through_air_ascertainment,,
3111,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3112,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3113,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3114,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3115,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3116,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3117,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3118,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3119,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3120,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3121,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3122,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3123,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3124,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3125,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3126,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3127,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3128,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3129,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3130,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3131,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3132,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3133,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3134,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3135,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3136,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3137,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
3138,to_fly_move_through_air,1441,FLY (MOVE THROUGH AIR)
