ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-234,STATE_84950000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-235,STATE_77920000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-236,STATE_82020000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-237,STATE_14020000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-238,STATE_70900000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-239,STATE_14480000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-240,STATE_73640000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-241,STATE_67920000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-242,STATE_98620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-243,STATE_12790000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-244,STATE_62300000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-245,STATE_87040000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-246,STATE_81700000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-247,STATE_17490000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-248,STATE_62260000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-249,STATE_61310000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-250,STATE_73810000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-251,STATE_58900000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-252,STATE_30550000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-253,STATE_72210000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-254,STATE_19290000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-255,STATE_27990000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-256,STATE_89650000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-257,STATE_29440000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-258,STATE_25790000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-259,STATE_38520000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-260,STATE_15440000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-261,STATE_18390000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-262,STATE_60600000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-263,STATE_45460000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-264,STATE_96020000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-265,STATE_25800000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-266,STATE_85430000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-267,STATE_86850000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-268,STATE_19640000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-269,STATE_79360000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-270,STATE_46050000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-271,STATE_46390000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-272,STATE_63980000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-273,STATE_36560000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-274,STATE_72780000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-275,STATE_99010000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-276,STATE_49590000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-277,STATE_87260000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-278,STATE_39550000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-279,STATE_44150000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-280,STATE_45040000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-281,STATE_36110000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-282,STATE_84620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-283,STATE_12360000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-284,STATE_41930000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-285,STATE_21990000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-286,STATE_21420000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-287,STATE_30030000,posterior.trees,,sample,bayesian,millennia,Sagart2019
